@RELATION evaluation_scores_per_repetition

@ATTRIBUTE train_size REAL
@ATTRIBUTE accuracy_mad REAL
@ATTRIBUTE f1_macro_mad REAL
@ATTRIBUTE precision_macro_mad REAL
@ATTRIBUTE recall_macro_mad REAL
@ATTRIBUTE dataset_name {d0_speeddating, d10_ringnorm, d11_credit-g, d1_mammography, d2_iris, d3_climate-model-simulation-crashes, d4_diabetes, d5_ilpd, d6_kc2, d7_steel-plates-fault, d8_segment, d9_hepatitis}
@ATTRIBUTE estimator_name {e0_ExtraTreesClassifier, e1_RandomForestClassifier, e2_DecisionTreeClassifier, e3_AdaBoostClassifier, e4_GaussianNB, e5_KNeighborsClassifier, e6_SVC, e7_GaussianProcessClassifier, e8_MLPClassifier, e9_Perceptron}
@ATTRIBUTE repetition {r0, r1}

@DATA
0.6,0.003120610606100749,0.000793793143080701,0.005106076708864177,0.0001593783758907369,d7_steel-plates-fault,e9_Perceptron,r1
0.6,0.009740259740259716,0.0097125662338568,0.009432639888047878,0.009740259740259771,d8_segment,e0_ExtraTreesClassifier,r0
0.6,0.0010822510822510734,0.001084089828852497,0.0009767865705568313,0.0010822510822510734,d8_segment,e0_ExtraTreesClassifier,r1
0.6,0.005411255411255422,0.0054031849418791356,0.005207191137964529,0.005411255411255422,d8_segment,e1_RandomForestClassifier,r0
0.6,0.00324675324675322,0.0032525509813616793,0.00343068414864911,0.0032467532467532756,d8_segment,e1_RandomForestClassifier,r1
0.6,0.004329004329004349,0.004240174297123811,0.00424566871221882,0.004329004329004349,d8_segment,e2_DecisionTreeClassifier,r0
0.6,0.0043290043290042934,0.004154284740706338,0.003858177756020542,0.0043290043290042934,d8_segment,e2_DecisionTreeClassifier,r1
0.6,0.004329004329004349,0.0038469816618745267,0.0032034804728315047,0.0043290043290042934,d8_segment,e3_AdaBoostClassifier,r0
0.6,0.0010822510822510734,0.0004907190249648641,4.23605321839271e-06,0.0010822510822510734,d8_segment,e3_AdaBoostClassifier,r1
0.6,0.004329004329004349,0.007810892446145357,0.02160414310969222,0.0043290043290042934,d8_segment,e4_GaussianNB,r0
0.6,0.0032467532467532756,0.00020951591777285117,0.002169813346589,0.0032467532467532756,d8_segment,e4_GaussianNB,r1
0.6,0.0021645021645022022,0.002738712682248845,0.0028094683304635826,0.0021645021645021467,d8_segment,e5_KNeighborsClassifier,r0
0.6,0.0021645021645021467,0.0020418211523076657,0.002777303532271791,0.0021645021645022022,d8_segment,e5_KNeighborsClassifier,r1
0.6,0.021645021645021634,0.022291010701101954,0.013381967153701824,0.021645021645021634,d8_segment,e6_SVC,r0
0.6,0.0010822510822510734,0.0004443629454504161,0.004108800122290701,0.0010822510822510734,d8_segment,e6_SVC,r1
0.6,0.012987012987012936,0.010684658111928702,0.012744840477762587,0.012987012987012991,d8_segment,e7_GaussianProcessClassifier,r0
0.6,0.005411255411255422,0.002887013026675711,0.0010027270257448873,0.005411255411255422,d8_segment,e7_GaussianProcessClassifier,r1
0.6,0.0021645021645022022,0.001913818117030952,0.0014371610117728806,0.002164502164502091,d8_segment,e8_MLPClassifier,r0
0.6,0.005411255411255422,0.004874081416827103,0.004260568422811695,0.005411255411255367,d8_segment,e8_MLPClassifier,r1
0.6,0.00324675324675322,0.00046910535372157725,0.00861590872294038,0.00324675324675322,d8_segment,e9_Perceptron,r0
0.6,0.004329004329004349,0.005811381919739511,0.03383683039115054,0.0043290043290044045,d8_segment,e9_Perceptron,r1
0.6,0.03125,0.09195402298850575,0.016666666666666663,0.125,d9_hepatitis,e0_ExtraTreesClassifier,r0
0.6,0.03125,0.17329796640141465,0.171875,0.2142857142857143,d9_hepatitis,e0_ExtraTreesClassifier,r1
0.6,0.0625,0.14285714285714285,0.14285714285714285,0.14285714285714285,d9_hepatitis,e1_RandomForestClassifier,r0
0.6,0.03125,0.0509031198686371,0.016666666666666663,0.041666666666666685,d9_hepatitis,e1_RandomForestClassifier,r1
0.6,0.0625,0.10256410256410259,0.10576923076923084,0.07600732600732607,d9_hepatitis,e2_DecisionTreeClassifier,r0
0.6,0.0,0.0,0.013541666666666674,0.01785714285714285,d9_hepatitis,e2_DecisionTreeClassifier,r1
0.6,0.09375,0.17777777777777776,0.1858974358974359,0.1607142857142857,d9_hepatitis,e3_AdaBoostClassifier,r0
0.6,0.03125,0.0509031198686371,0.016666666666666663,0.041666666666666685,d9_hepatitis,e3_AdaBoostClassifier,r1
0.6,0.03125,0.04502164502164496,0.03125,0.010989010989011005,d9_hepatitis,e4_GaussianNB,r0
0.6,0.0625,0.03601731601731606,0.006249999999999978,0.04258241758241754,d9_hepatitis,e4_GaussianNB,r1
0.6,0.03125,0.009852216748768489,0.011160714285714274,0.035714285714285726,d9_hepatitis,e5_KNeighborsClassifier,r0
0.6,0.09375,0.19376026272577998,0.2833333333333333,0.14423076923076922,d9_hepatitis,e5_KNeighborsClassifier,r1
0.6,0.03125,0.009195402298850575,0.015625,0.0,d9_hepatitis,e6_SVC,r0
0.6,0.03125,0.009195402298850575,0.015625,0.0,d9_hepatitis,e6_SVC,r1
0.6,0.125,0.1545893719806763,0.1138888888888889,0.21474358974358976,d9_hepatitis,e7_GaussianProcessClassifier,r0
0.6,0.09375,0.10476190476190478,0.09545454545454546,0.14972527472527475,d9_hepatitis,e7_GaussianProcessClassifier,r1
0.6,0.03125,0.009195402298850575,0.015625,0.0,d9_hepatitis,e8_MLPClassifier,r0
0.6,0.03125,0.009195402298850575,0.015625,0.0,d9_hepatitis,e8_MLPClassifier,r1
0.6,0.0625,0.11851851851851855,0.12774725274725277,0.11767399267399267,d9_hepatitis,e9_Perceptron,r0
0.6,0.03125,0.009195402298850575,0.015625,0.0,d9_hepatitis,e9_Perceptron,r1
% 
% 
% 
