accuracy,f1_macro,precision_macro,recall_macro,dataset_name,estimator_name,repetition,split
d8_segment,e0_ExtraTreesClassifier,r1,test0,0.955,0.9572854639016507,0.9581250429464715,0.9570861825057309
d8_segment,e0_ExtraTreesClassifier,r1,test1,0.955,0.9576813875385659,0.9573905529953917,0.9583241707824577
d8_segment,e1_RandomForestClassifier,r0,train,1.0,1.0,1.0,1.0
d8_segment,e1_RandomForestClassifier,r0,test0,0.96,0.9627705627705628,0.9652402896642529,0.9641737572772057
d8_segment,e1_RandomForestClassifier,r0,test1,0.96,0.9628599608661045,0.9634353741496599,0.9630565948697206
d8_segment,e1_RandomForestClassifier,r1,train,1.0,1.0,1.0,1.0
d8_segment,e1_RandomForestClassifier,r1,test0,0.965,0.9670408956123243,0.9691169397051749,0.9660234817656107
d8_segment,e1_RandomForestClassifier,r1,test1,0.95,0.9522689372514804,0.9540439868939791,0.9509269980627044
d8_segment,e2_DecisionTreeClassifier,r0,train,1.0,1.0,1.0,1.0
d8_segment,e2_DecisionTreeClassifier,r0,test0,0.92,0.9235951350237065,0.9242281527995814,0.9255684526819122
d8_segment,e2_DecisionTreeClassifier,r0,test1,0.925,0.9290128398653216,0.9311908671514584,0.929985178207841
d8_segment,e2_DecisionTreeClassifier,r1,train,1.0,1.0,1.0,1.0
d8_segment,e2_DecisionTreeClassifier,r1,test0,0.96,0.9631406962634309,0.9649777152240206,0.9617330002782437
d8_segment,e2_DecisionTreeClassifier,r1,test1,0.95,0.9533515223511061,0.9598639455782314,0.9502913711756872
d8_segment,e3_AdaBoostClassifier,r0,train,0.45166666666666666,0.339387367850366,0.31875834445927903,0.42857142857142855
d8_segment,e3_AdaBoostClassifier,r0,test0,0.45,0.3392857142857143,0.3186813186813187,0.42857142857142855
d8_segment,e3_AdaBoostClassifier,r0,test1,0.455,0.3395918367346939,0.31891348088531185,0.42857142857142855
d8_segment,e3_AdaBoostClassifier,r1,train,0.45166666666666666,0.339387367850366,0.31875834445927903,0.42857142857142855
d8_segment,e3_AdaBoostClassifier,r1,test0,0.45,0.3366883116883117,0.3186813186813187,0.42346938775510207
d8_segment,e3_AdaBoostClassifier,r1,test1,0.445,0.3362876330577002,0.31845238095238093,0.42328042328042326
d8_segment,e4_GaussianNB,r0,train,0.7866666666666666,0.7797658848282875,0.8139067519074914,0.7977645530994054
d8_segment,e4_GaussianNB,r0,test0,0.745,0.7331479100164898,0.7449926900584796,0.759679512182293
d8_segment,e4_GaussianNB,r0,test1,0.75,0.7351306853066465,0.7718670076726343,0.7616424107470058
d8_segment,e4_GaussianNB,r1,train,0.835,0.8317588790641006,0.8636716499640149,0.841976654201505
d8_segment,e4_GaussianNB,r1,test0,0.855,0.8556614177202412,0.8689418282710965,0.8617363355961799
d8_segment,e4_GaussianNB,r1,test1,0.755,0.7408954271872498,0.7412226327312534,0.7644526640911513
d8_segment,e5_KNeighborsClassifier,r0,train,0.9366666666666666,0.938559985265501,0.9373089939789988,0.9409972779052664
d8_segment,e5_KNeighborsClassifier,r0,test0,0.845,0.8446842213759507,0.8464680673732399,0.8553364970217029
d8_segment,e5_KNeighborsClassifier,r0,test1,0.87,0.871340735929186,0.8787850546471236,0.875418015912285
d8_segment,e5_KNeighborsClassifier,r1,train,0.925,0.9267106835875337,0.9259454572959758,0.9306041362551726
d8_segment,e5_KNeighborsClassifier,r1,test0,0.86,0.8573162647466053,0.8576543998408959,0.8630538103382327
d8_segment,e5_KNeighborsClassifier,r1,test1,0.88,0.8848112887088305,0.8888180784732509,0.8849491257722626
d8_segment,e6_SVC,r0,train,1.0,1.0,1.0,1.0
d8_segment,e6_SVC,r0,test0,0.35,0.3419291925773647,0.8611859838274933,0.33559834163282437
d8_segment,e6_SVC,r0,test1,0.405,0.4186263299465299,0.8616688116688117,0.3936194597149834
d8_segment,e6_SVC,r1,train,1.0,1.0,1.0,1.0
d8_segment,e6_SVC,r1,test0,0.38,0.3748073752832318,0.8724823262638389,0.36144449182572985
d8_segment,e6_SVC,r1,test1,0.41,0.37877158474449113,0.8472132706003673,0.3887544128923439
d8_segment,e7_GaussianProcessClassifier,r0,train,1.0,1.0,1.0,1.0
d8_segment,e7_GaussianProcessClassifier,r0,test0,0.39,0.41120033737156897,0.8660629814839844,0.3814943244865381
d8_segment,e7_GaussianProcessClassifier,r0,test1,0.435,0.46253634760572426,0.8642191142191143,0.4323913008852797
d8_segment,e7_GaussianProcessClassifier,r1,train,1.0,1.0,1.0,1.0
d8_segment,e7_GaussianProcessClassifier,r1,test0,0.425,0.46305228856845676,0.8680458484763769,0.4161575886028176
d8_segment,e7_GaussianProcessClassifier,r1,test1,0.36,0.3631987381867908,0.8575045207956601,0.351317628319853
d8_segment,e8_MLPClassifier,r0,train,0.96,0.9630640524624413,0.9633005041404435,0.9629530082145664
d8_segment,e8_MLPClassifier,r0,test0,0.905,0.9094952115238681,0.9142811164869987,0.9130307545212996
d8_segment,e8_MLPClassifier,r0,test1,0.905,0.9108169771943995,0.9103968093456415,0.9119123368289108
d8_segment,e8_MLPClassifier,r1,train,0.9583333333333334,0.9610138589207528,0.9609103878791077,0.9612017623031426
d8_segment,e8_MLPClassifier,r1,test0,0.975,0.9757909969709674,0.978042328042328,0.9747200132652567
d8_segment,e8_MLPClassifier,r1,test1,0.89,0.897616871157442,0.9011566211566212,0.8955749066983772
d8_segment,e9_Perceptron,r0,train,0.62,0.5877655461451131,0.7131075541187901,0.6439849578250618
d8_segment,e9_Perceptron,r0,test0,0.625,0.5881700043364952,0.6745842571362991,0.6529377278264932
d8_segment,e9_Perceptron,r0,test1,0.605,0.5580147376000236,0.745576739467717,0.6300297693633283
d8_segment,e9_Perceptron,r1,train,0.6333333333333333,0.584041593896688,0.7069031147576023,0.6414389303286429
d8_segment,e9_Perceptron,r1,test0,0.6,0.5343916377916625,0.6037518691594388,0.5978511315200113
d8_segment,e9_Perceptron,r1,test1,0.6,0.5386114790602525,0.5311960521913683,0.6055579159027434
d9_hepatitis,e0_ExtraTreesClassifier,r0,train,1.0,1.0,1.0,1.0
d9_hepatitis,e0_ExtraTreesClassifier,r0,test0,1.0,1.0,1.0,1.0
d9_hepatitis,e0_ExtraTreesClassifier,r0,test1,0.9375,0.8160919540229885,0.9666666666666667,0.75
d9_hepatitis,e0_ExtraTreesClassifier,r1,train,1.0,1.0,1.0,1.0
d9_hepatitis,e0_ExtraTreesClassifier,r1,test0,0.875,0.7948717948717948,0.75,0.9285714285714286
d9_hepatitis,e0_ExtraTreesClassifier,r1,test1,0.8125,0.4482758620689655,0.40625,0.5
d9_hepatitis,e1_RandomForestClassifier,r0,train,1.0,1.0,1.0,1.0
d9_hepatitis,e1_RandomForestClassifier,r0,test0,1.0,1.0,1.0,1.0
d9_hepatitis,e1_RandomForestClassifier,r0,test1,0.875,0.7142857142857143,0.7142857142857143,0.7142857142857143
d9_hepatitis,e1_RandomForestClassifier,r1,train,1.0,1.0,1.0,1.0
d9_hepatitis,e1_RandomForestClassifier,r1,test0,0.9375,0.8160919540229885,0.9666666666666667,0.75
d9_hepatitis,e1_RandomForestClassifier,r1,test1,0.875,0.7142857142857143,0.9333333333333333,0.6666666666666666
d9_hepatitis,e2_DecisionTreeClassifier,r0,train,1.0,1.0,1.0,1.0
d9_hepatitis,e2_DecisionTreeClassifier,r0,test0,0.875,0.7948717948717949,0.7948717948717949,0.7948717948717949
d9_hepatitis,e2_DecisionTreeClassifier,r0,test1,0.75,0.5897435897435898,0.5833333333333333,0.6428571428571428
d9_hepatitis,e2_DecisionTreeClassifier,r1,train,1.0,1.0,1.0,1.0
d9_hepatitis,e2_DecisionTreeClassifier,r1,test0,0.8125,0.4482758620689655,0.43333333333333335,0.4642857142857143
d9_hepatitis,e2_DecisionTreeClassifier,r1,test1,0.8125,0.4482758620689655,0.40625,0.5
d9_hepatitis,e3_AdaBoostClassifier,r0,train,1.0,1.0,1.0,1.0
d9_hepatitis,e3_AdaBoostClassifier,r0,test0,1.0,1.0,1.0,1.0
d9_hepatitis,e3_AdaBoostClassifier,r0,test1,0.8125,0.6444444444444445,0.6282051282051282,0.6785714285714286
d9_hepatitis,e3_AdaBoostClassifier,r1,train,1.0,1.0,1.0,1.0
d9_hepatitis,e3_AdaBoostClassifier,r1,test0,0.9375,0.8160919540229885,0.9666666666666667,0.75
d9_hepatitis,e3_AdaBoostClassifier,r1,test1,0.875,0.7142857142857143,0.9333333333333333,0.6666666666666666
d9_hepatitis,e4_GaussianNB,r0,train,0.7708333333333334,0.71658615136876,0.7105263157894737,0.8625
d9_hepatitis,e4_GaussianNB,r0,test0,0.6875,0.6536796536796536,0.6875,0.8076923076923077
d9_hepatitis,e4_GaussianNB,r0,test1,0.625,0.5636363636363637,0.625,0.7857142857142857
d9_hepatitis,e4_GaussianNB,r1,train,0.8125,0.7566197183098591,0.7352941176470589,0.8875
d9_hepatitis,e4_GaussianNB,r1,test0,0.8125,0.7257142857142858,0.7,0.8928571428571428
d9_hepatitis,e4_GaussianNB,r1,test1,0.6875,0.6536796536796536,0.6875,0.8076923076923077
d9_hepatitis,e5_KNeighborsClassifier,r0,train,0.8541666666666666,0.5708812260536399,0.925531914893617,0.5625
d9_hepatitis,e5_KNeighborsClassifier,r0,test0,0.8125,0.4482758620689655,0.40625,0.5
d9_hepatitis,e5_KNeighborsClassifier,r0,test1,0.75,0.42857142857142855,0.42857142857142855,0.42857142857142855
d9_hepatitis,e5_KNeighborsClassifier,r1,train,0.8541666666666666,0.5708812260536399,0.925531914893617,0.5625
d9_hepatitis,e5_KNeighborsClassifier,r1,test0,0.9375,0.8160919540229885,0.9666666666666667,0.75
d9_hepatitis,e5_KNeighborsClassifier,r1,test1,0.75,0.42857142857142855,0.4,0.46153846153846156
d9_hepatitis,e6_SVC,r0,train,1.0,1.0,1.0,1.0
d9_hepatitis,e6_SVC,r0,test0,0.8125,0.4482758620689655,0.40625,0.5
d9_hepatitis,e6_SVC,r0,test1,0.875,0.4666666666666667,0.4375,0.5
d9_hepatitis,e6_SVC,r1,train,1.0,1.0,1.0,1.0
d9_hepatitis,e6_SVC,r1,test0,0.875,0.4666666666666667,0.4375,0.5
d9_hepatitis,e6_SVC,r1,test1,0.8125,0.4482758620689655,0.40625,0.5
d9_hepatitis,e7_GaussianProcessClassifier,r0,train,1.0,1.0,1.0,1.0
d9_hepatitis,e7_GaussianProcessClassifier,r0,test0,0.6875,0.6135265700483091,0.6166666666666667,0.6794871794871795
d9_hepatitis,e7_GaussianProcessClassifier,r0,test1,0.4375,0.30434782608695654,0.3888888888888889,0.25
d9_hepatitis,e7_GaussianProcessClassifier,r1,train,1.0,1.0,1.0,1.0
d9_hepatitis,e7_GaussianProcessClassifier,r1,test0,0.6875,0.5428571428571429,0.5545454545454546,0.6071428571428572
d9_hepatitis,e7_GaussianProcessClassifier,r1,test1,0.5,0.33333333333333337,0.36363636363636365,0.3076923076923077
d9_hepatitis,e8_MLPClassifier,r0,train,0.8333333333333334,0.45454545454545453,0.4166666666666667,0.5
d9_hepatitis,e8_MLPClassifier,r0,test0,0.8125,0.4482758620689655,0.40625,0.5
d9_hepatitis,e8_MLPClassifier,r0,test1,0.875,0.4666666666666667,0.4375,0.5
d9_hepatitis,e8_MLPClassifier,r1,train,0.8333333333333334,0.45454545454545453,0.4166666666666667,0.5
d9_hepatitis,e8_MLPClassifier,r1,test0,0.875,0.4666666666666667,0.4375,0.5
d9_hepatitis,e8_MLPClassifier,r1,test1,0.8125,0.4482758620689655,0.40625,0.5
d9_hepatitis,e9_Perceptron,r0,train,0.8333333333333334,0.7,0.7,0.7
d9_hepatitis,e9_Perceptron,r0,test0,0.8125,0.6444444444444445,0.6785714285714286,0.6282051282051282
d9_hepatitis,e9_Perceptron,r0,test1,0.6875,0.4074074074074074,0.4230769230769231,0.39285714285714285
d9_hepatitis,e9_Perceptron,r1,train,0.8333333333333334,0.5534883720930233,0.6739130434782609,0.55
d9_hepatitis,e9_Perceptron,r1,test0,0.875,0.4666666666666667,0.4375,0.5
d9_hepatitis,e9_Perceptron,r1,test1,0.8125,0.4482758620689655,0.40625,0.5
d10_ringnorm,e0_ExtraTreesClassifier,r0,train,1.0,1.0,1.0,1.0
d10_ringnorm,e0_ExtraTreesClassifier,r0,test0,0.955,0.9549086900974473,0.9551378446115288,0.9547275641025641
d10_ringnorm,e0_ExtraTreesClassifier,r0,test1,0.96,0.9597423510466989,0.9628504909403786,0.9583959899749374
d10_ringnorm,e0_ExtraTreesClassifier,r1,train,1.0,1.0,1.0,1.0
d10_ringnorm,e0_ExtraTreesClassifier,r1,test0,0.96,0.9598030348708673,0.9614880532311725,0.9588972431077694
d10_ringnorm,e0_ExtraTreesClassifier,r1,test1,0.965,0.9649289811869035,0.9651629072681704,0.9647435897435898
d10_ringnorm,e1_RandomForestClassifier,r0,train,1.0,1.0,1.0,1.0
d10_ringnorm,e1_RandomForestClassifier,r0,test0,0.915,0.9149978749468737,0.9170426065162907,0.9166666666666667
d10_ringnorm,e1_RandomForestClassifier,r0,test1,0.92,0.9199279351416274,0.9197919791979198,0.9208020050125314
d10_ringnorm,e1_RandomForestClassifier,r1,train,1.0,1.0,1.0,1.0
d10_ringnorm,e1_RandomForestClassifier,r1,test0,0.945,0.9448883990079912,0.9447115384615384,0.9451127819548872
d10_ringnorm,e1_RandomForestClassifier,r1,test1,0.93,0.93,0.9314903846153846,0.9314903846153846
d10_ringnorm,e2_DecisionTreeClassifier,r0,train,1.0,1.0,1.0,1.0
d10_ringnorm,e2_DecisionTreeClassifier,r0,test0,0.805,0.80389692017599,0.8065087559469581,0.8032852564102564
d10_ringnorm,e2_DecisionTreeClassifier,r0,test1,0.845,0.8432720746227154,0.8499589490968802,0.8418546365914787
d10_ringnorm,e2_DecisionTreeClassifier,r1,train,1.0,1.0,1.0,1.0
d10_ringnorm,e2_DecisionTreeClassifier,r1,test0,0.84,0.8397435897435896,0.8395556000400359,0.8401002506265665
d10_ringnorm,e2_DecisionTreeClassifier,r1,test1,0.79,0.7896634615384616,0.7896634615384616,0.7896634615384616
d10_ringnorm,e3_AdaBoostClassifier,r0,train,1.0,1.0,1.0,1.0
d10_ringnorm,e3_AdaBoostClassifier,r0,test0,0.955,0.9548090683136251,0.9569008972678698,0.953926282051282
d10_ringnorm,e3_AdaBoostClassifier,r0,test1,0.915,0.9142258886450214,0.9197266421868625,0.9125313283208021
d10_ringnorm,e3_AdaBoostClassifier,r1,train,0.9966666666666667,0.9966603956317974,0.9966603956317974,0.9966603956317974
d10_ringnorm,e3_AdaBoostClassifier,r1,test0,0.93,0.9299369432489241,0.9297929792979298,0.9308270676691729
d10_ringnorm,e3_AdaBoostClassifier,r1,test1,0.885,0.8849280800500314,0.8848384838483849,0.8854166666666667
d10_ringnorm,e4_GaussianNB,r0,train,0.985,0.9849598511582307,0.9854476114010438,0.9846099898698668
d10_ringnorm,e4_GaussianNB,r0,test0,0.97,0.9699729756781104,0.9697879151660664,0.9703525641025641
d10_ringnorm,e4_GaussianNB,r0,test1,0.965,0.9649289811869035,0.9647435897435898,0.9651629072681704
d10_ringnorm,e4_GaussianNB,r1,train,0.98,0.9799498746867168,0.9803145656608443,0.9796729414122074
d10_ringnorm,e4_GaussianNB,r1,test0,0.98,0.9799498746867168,0.9799498746867168,0.9799498746867168
d10_ringnorm,e4_GaussianNB,r1,test1,0.975,0.9749693374383619,0.9748273446101492,0.9751602564102564
d10_ringnorm,e5_KNeighborsClassifier,r0,train,0.6666666666666666,0.6115549455529515,0.8050682261208577,0.6515679442508711
d10_ringnorm,e5_KNeighborsClassifier,r0,test0,0.6,0.503968253968254,0.7826086956521738,0.5833333333333334
d10_ringnorm,e5_KNeighborsClassifier,r0,test1,0.605,0.5074659434521026,0.7853260869565217,0.5842105263157895
d10_ringnorm,e5_KNeighborsClassifier,r1,train,0.6466666666666666,0.580690673663946,0.7980952380952381,0.6306620209059234
d10_ringnorm,e5_KNeighborsClassifier,r1,test0,0.62,0.5337995337995338,0.7900552486187845,0.6
d10_ringnorm,e5_KNeighborsClassifier,r1,test1,0.61,0.5215311004784688,0.7857142857142857,0.59375
d10_ringnorm,e6_SVC,r0,train,1.0,1.0,1.0,1.0
d10_ringnorm,e6_SVC,r0,test0,0.52,0.34210526315789475,0.26,0.5
d10_ringnorm,e6_SVC,r0,test1,0.525,0.34426229508196726,0.2625,0.5
d10_ringnorm,e6_SVC,r1,train,1.0,1.0,1.0,1.0
d10_ringnorm,e6_SVC,r1,test0,0.525,0.34426229508196726,0.2625,0.5
d10_ringnorm,e6_SVC,r1,test1,0.52,0.34210526315789475,0.26,0.5
d10_ringnorm,e7_GaussianProcessClassifier,r0,train,1.0,1.0,1.0,1.0
d10_ringnorm,e7_GaussianProcessClassifier,r0,test0,0.48,0.32432432432432434,0.24,0.5
d10_ringnorm,e7_GaussianProcessClassifier,r0,test1,0.475,0.3220338983050847,0.2375,0.5
d10_ringnorm,e7_GaussianProcessClassifier,r1,train,1.0,1.0,1.0,1.0
d10_ringnorm,e7_GaussianProcessClassifier,r1,test0,0.475,0.3220338983050847,0.2375,0.5
d10_ringnorm,e7_GaussianProcessClassifier,r1,test1,0.48,0.32432432432432434,0.24,0.5
d10_ringnorm,e8_MLPClassifier,r0,train,0.995,0.994992641965555,0.9948275862068965,0.9952076677316294
d10_ringnorm,e8_MLPClassifier,r0,test0,0.695,0.6909123153707786,0.6983608258118061,0.6915064102564102
d10_ringnorm,e8_MLPClassifier,r0,test1,0.71,0.705762987012987,0.7129370266625168,0.7057644110275689
d10_ringnorm,e8_MLPClassifier,r1,train,0.89,0.8899889988998899,0.8929483818427246,0.8921085148779375
d10_ringnorm,e8_MLPClassifier,r1,test0,0.755,0.7548467792370231,0.755,0.7556390977443609
d10_ringnorm,e8_MLPClassifier,r1,test1,0.705,0.7044014128610436,0.7111687519072323,0.7079326923076923
d10_ringnorm,e9_Perceptron,r0,train,0.6883333333333334,0.6822528893180898,0.6938307873090481,0.6836225801783349
d10_ringnorm,e9_Perceptron,r0,test0,0.66,0.6427070197562,0.680952380952381,0.6522435897435898
d10_ringnorm,e9_Perceptron,r0,test1,0.615,0.6055226824457594,0.6163663663663663,0.6087719298245614
d10_ringnorm,e9_Perceptron,r1,train,0.7266666666666667,0.7194854953475645,0.7389635547641107,0.7210873751822868
d10_ringnorm,e9_Perceptron,r1,test0,0.635,0.6247847652334815,0.6388888888888888,0.6283208020050125
d10_ringnorm,e9_Perceptron,r1,test1,0.67,0.6601791782514674,0.6802197802197802,0.6642628205128205
d11_credit-g,e0_ExtraTreesClassifier,r0,train,1.0,1.0,1.0,1.0
d11_credit-g,e0_ExtraTreesClassifier,r0,test0,0.73,0.6129032258064517,0.6764705882352942,0.6071428571428571
d11_credit-g,e0_ExtraTreesClassifier,r0,test1,0.755,0.6567545795243599,0.719560878243513,0.644047619047619
d11_credit-g,e0_ExtraTreesClassifier,r1,train,1.0,1.0,1.0,1.0
d11_credit-g,e0_ExtraTreesClassifier,r1,test0,0.72,0.6162280701754386,0.6558265582655827,0.6095238095238095
d11_credit-g,e0_ExtraTreesClassifier,r1,test1,0.745,0.6427445623620889,0.70141535111595,0.6321428571428571
d11_credit-g,e1_RandomForestClassifier,r0,train,1.0,1.0,1.0,1.0
d11_credit-g,e1_RandomForestClassifier,r0,test0,0.725,0.6088054340481526,0.6660622256155755,0.6035714285714285
d11_credit-g,e1_RandomForestClassifier,r0,test1,0.775,0.6937838113708278,0.747056872823744,0.6773809523809524
d11_credit-g,e1_RandomForestClassifier,r1,train,1.0,1.0,1.0,1.0
d11_credit-g,e1_RandomForestClassifier,r1,test0,0.715,0.5881354095162398,0.6472070982052833,0.5869047619047619
d11_credit-g,e1_RandomForestClassifier,r1,test1,0.75,0.6415770609318996,0.7156862745098038,0.6309523809523809
d11_credit-g,e2_DecisionTreeClassifier,r0,train,1.0,1.0,1.0,1.0
d11_credit-g,e2_DecisionTreeClassifier,r0,test0,0.7,0.6357455075279261,0.6388888888888888,0.6333333333333333
d11_credit-g,e2_DecisionTreeClassifier,r0,test1,0.645,0.6030747728860937,0.6013333333333334,0.6130952380952381
d11_credit-g,e2_DecisionTreeClassifier,r1,train,1.0,1.0,1.0,1.0
d11_credit-g,e2_DecisionTreeClassifier,r1,test0,0.67,0.5993200582807188,0.6016865079365079,0.5976190476190476
d11_credit-g,e2_DecisionTreeClassifier,r1,test1,0.71,0.647887323943662,0.6512896825396826,0.6452380952380953
d11_credit-g,e3_AdaBoostClassifier,r0,train,0.8283333333333334,0.7859451146648379,0.8031100583410098,0.7742063492063491
d11_credit-g,e3_AdaBoostClassifier,r0,test0,0.7,0.6101871101871101,0.6282051282051282,0.6047619047619047
d11_credit-g,e3_AdaBoostClassifier,r0,test1,0.745,0.6887871853546911,0.6943573667711598,0.6845238095238095
d11_credit-g,e3_AdaBoostClassifier,r1,train,0.835,0.7979255045909013,0.8078715727702825,0.7900793650793652
d11_credit-g,e3_AdaBoostClassifier,r1,test0,0.74,0.6662816069824156,0.6863354037267081,0.6571428571428571
d11_credit-g,e3_AdaBoostClassifier,r1,test1,0.765,0.6965294592413237,0.7222222222222223,0.6845238095238095
d11_credit-g,e4_GaussianNB,r0,train,0.74,0.687462435388869,0.6894123360854785,0.6857142857142857
d11_credit-g,e4_GaussianNB,r0,test0,0.735,0.6658154418487343,0.6797540208136235,0.6583333333333333
d11_credit-g,e4_GaussianNB,r0,test1,0.8,0.7619047619047619,0.7619047619047619,0.7619047619047619
d11_credit-g,e4_GaussianNB,r1,train,0.77,0.7342747111681642,0.72875,0.7420634920634921
d11_credit-g,e4_GaussianNB,r1,test0,0.715,0.6521739130434783,0.6567398119122256,0.6488095238095238
d11_credit-g,e4_GaussianNB,r1,test1,0.72,0.6634210842649357,0.6651287032540067,0.661904761904762
d11_credit-g,e5_KNeighborsClassifier,r0,train,0.75,0.6557053449832444,0.7073943930944924,0.6436507936507936
d11_credit-g,e5_KNeighborsClassifier,r0,test0,0.66,0.5339912280701754,0.55420054200542,0.5380952380952381
d11_credit-g,e5_KNeighborsClassifier,r0,test1,0.62,0.44638694638694637,0.45016611295681064,0.4714285714285714
d11_credit-g,e5_KNeighborsClassifier,r1,train,0.7816666666666666,0.6985907391429393,0.7626262626262625,0.6805555555555556
d11_credit-g,e5_KNeighborsClassifier,r1,test0,0.67,0.5268817204301075,0.5588235294117647,0.5357142857142857
d11_credit-g,e5_KNeighborsClassifier,r1,test1,0.625,0.4665528646111171,0.47518610421836227,0.4845238095238095
d11_credit-g,e6_SVC,r0,train,1.0,1.0,1.0,1.0
d11_credit-g,e6_SVC,r0,test0,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e6_SVC,r0,test1,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e6_SVC,r1,train,1.0,1.0,1.0,1.0
d11_credit-g,e6_SVC,r1,test0,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e6_SVC,r1,test1,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e7_GaussianProcessClassifier,r0,train,1.0,1.0,1.0,1.0
d11_credit-g,e7_GaussianProcessClassifier,r0,test0,0.64,0.5535714285714286,0.5571725571725572,0.5523809523809524
d11_credit-g,e7_GaussianProcessClassifier,r0,test1,0.595,0.4563575958924796,0.45699952221691353,0.46785714285714286
d11_credit-g,e7_GaussianProcessClassifier,r1,train,1.0,1.0,1.0,1.0
d11_credit-g,e7_GaussianProcessClassifier,r1,test0,0.67,0.56,0.578125,0.5595238095238095
d11_credit-g,e7_GaussianProcessClassifier,r1,test1,0.61,0.5053272450532724,0.5082236842105263,0.5071428571428571
d11_credit-g,e8_MLPClassifier,r0,train,0.7016666666666667,0.4229250286119574,0.6842546063651591,0.5043650793650793
d11_credit-g,e8_MLPClassifier,r0,test0,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e8_MLPClassifier,r0,test1,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e8_MLPClassifier,r1,train,0.7116666666666667,0.4703406046689629,0.7222222222222222,0.5257936507936508
d11_credit-g,e8_MLPClassifier,r1,test0,0.71,0.46056547619047616,0.7295918367346939,0.5214285714285715
d11_credit-g,e8_MLPClassifier,r1,test1,0.705,0.4442089397579012,0.6861252115059222,0.5130952380952382
d11_credit-g,e9_Perceptron,r0,train,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e9_Perceptron,r0,test0,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e9_Perceptron,r0,test1,0.7,0.4117647058823529,0.35,0.5
d11_credit-g,e9_Perceptron,r1,train,0.3,0.23076923076923075,0.15,0.5
d11_credit-g,e9_Perceptron,r1,test0,0.3,0.23076923076923075,0.15,0.5
d11_credit-g,e9_Perceptron,r1,test1,0.3,0.23076923076923075,0.15,0.5
