@RELATION evaluation_times

@ATTRIBUTE train_size REAL
@ATTRIBUTE fit_time INTEGER
@ATTRIBUTE score_time INTEGER
@ATTRIBUTE dataset_name {d0_speeddating, d1_mammography, d2_iris, d3_climate-model-simulation-crashes, d4_diabetes, d5_ilpd, d6_kc2, d7_steel-plates-fault, d8_segment, d9_hepatitis, d10_ringnorm, d11_credit-g}
@ATTRIBUTE estimator_name {e0_ExtraTreesClassifier, e1_RandomForestClassifier, e2_DecisionTreeClassifier, e3_AdaBoostClassifier, e4_GaussianNB, e5_KNeighborsClassifier, e6_SVC, e7_GaussianProcessClassifier, e8_MLPClassifier, e9_Perceptron}
@ATTRIBUTE repetition {r0, r1}
@ATTRIBUTE split {train, test0, test1}

@DATA
0.6,'0 days 00:00:00.182094','0 days 00:00:00.010302',d7_steel-plates-fault,e3_AdaBoostClassifier,r0,test0
0.6,'0 days 00:00:00.182094','0 days 00:00:00.009778',d7_steel-plates-fault,e3_AdaBoostClassifier,r0,test1
0.6,'0 days 00:00:00.209750','0 days 00:00:00.022723',d7_steel-plates-fault,e3_AdaBoostClassifier,r1,train
0.6,'0 days 00:00:00.209750','0 days 00:00:00.009218',d7_steel-plates-fault,e3_AdaBoostClassifier,r1,test0
0.6,'0 days 00:00:00.209750','0 days 00:00:00.010287',d7_steel-plates-fault,e3_AdaBoostClassifier,r1,test1
0.6,'0 days 00:00:00.001483','0 days 00:00:00.001598',d7_steel-plates-fault,e4_GaussianNB,r0,train
0.6,'0 days 00:00:00.001483','0 days 00:00:00.000850',d7_steel-plates-fault,e4_GaussianNB,r0,test0
0.6,'0 days 00:00:00.001483','0 days 00:00:00.000738',d7_steel-plates-fault,e4_GaussianNB,r0,test1
0.6,'0 days 00:00:00.001457','0 days 00:00:00.001667',d7_steel-plates-fault,e4_GaussianNB,r1,train
0.6,'0 days 00:00:00.001457','0 days 00:00:00.000828',d7_steel-plates-fault,e4_GaussianNB,r1,test0
0.6,'0 days 00:00:00.001457','0 days 00:00:00.000715',d7_steel-plates-fault,e4_GaussianNB,r1,test1
0.6,'0 days 00:00:00.003092','0 days 00:00:00.020755',d7_steel-plates-fault,e5_KNeighborsClassifier,r0,train
0.6,'0 days 00:00:00.003092','0 days 00:00:00.007836',d7_steel-plates-fault,e5_KNeighborsClassifier,r0,test0
0.6,'0 days 00:00:00.003092','0 days 00:00:00.005991',d7_steel-plates-fault,e5_KNeighborsClassifier,r0,test1
0.6,'0 days 00:00:00.001227','0 days 00:00:00.010673',d7_steel-plates-fault,e5_KNeighborsClassifier,r1,train
0.6,'0 days 00:00:00.001227','0 days 00:00:00.004061',d7_steel-plates-fault,e5_KNeighborsClassifier,r1,test0
0.6,'0 days 00:00:00.001227','0 days 00:00:00.004211',d7_steel-plates-fault,e5_KNeighborsClassifier,r1,test1
0.6,'0 days 00:00:00.161834','0 days 00:00:00.057410',d7_steel-plates-fault,e6_SVC,r0,train
0.6,'0 days 00:00:00.161834','0 days 00:00:00.020219',d7_steel-plates-fault,e6_SVC,r0,test0
0.6,'0 days 00:00:00.161834','0 days 00:00:00.020581',d7_steel-plates-fault,e6_SVC,r0,test1
0.6,'0 days 00:00:00.167994','0 days 00:00:00.057454',d7_steel-plates-fault,e6_SVC,r1,train
0.6,'0 days 00:00:00.167994','0 days 00:00:00.021881',d7_steel-plates-fault,e6_SVC,r1,test0
0.6,'0 days 00:00:00.167994','0 days 00:00:00.019757',d7_steel-plates-fault,e6_SVC,r1,test1
0.6,'0 days 00:00:04.442766','0 days 00:00:02.142410',d7_steel-plates-fault,e7_GaussianProcessClassifier,r0,train
0.6,'0 days 00:00:04.442766','0 days 00:00:01.033798',d7_steel-plates-fault,e7_GaussianProcessClassifier,r0,test0
0.6,'0 days 00:00:04.442766','0 days 00:00:01.030209',d7_steel-plates-fault,e7_GaussianProcessClassifier,r0,test1
0.6,'0 days 00:00:04.519774','0 days 00:00:01.630643',d7_steel-plates-fault,e7_GaussianProcessClassifier,r1,train
0.6,'0 days 00:00:04.519774','0 days 00:00:00.799390',d7_steel-plates-fault,e7_GaussianProcessClassifier,r1,test0
0.6,'0 days 00:00:04.519774','0 days 00:00:00.797626',d7_steel-plates-fault,e7_GaussianProcessClassifier,r1,test1
0.6,'0 days 00:00:00.070227','0 days 00:00:00.001883',d7_steel-plates-fault,e8_MLPClassifier,r0,train
0.6,'0 days 00:00:00.070227','0 days 00:00:00.000851',d7_steel-plates-fault,e8_MLPClassifier,r0,test0
0.6,'0 days 00:00:00.070227','0 days 00:00:00.000854',d7_steel-plates-fault,e8_MLPClassifier,r0,test1
0.6,'0 days 00:00:00.053046','0 days 00:00:00.001778',d7_steel-plates-fault,e8_MLPClassifier,r1,train
0.6,'0 days 00:00:00.053046','0 days 00:00:00.000850',d7_steel-plates-fault,e8_MLPClassifier,r1,test0
0.6,'0 days 00:00:00.053046','0 days 00:00:00.001111',d7_steel-plates-fault,e8_MLPClassifier,r1,test1
0.6,'0 days 00:00:00.004208','0 days 00:00:00.000238',d7_steel-plates-fault,e9_Perceptron,r0,train
0.6,'0 days 00:00:00.004208','0 days 00:00:00.000183',d7_steel-plates-fault,e9_Perceptron,r0,test0
0.6,'0 days 00:00:00.004208','0 days 00:00:00.000190',d7_steel-plates-fault,e9_Perceptron,r0,test1
0.6,'0 days 00:00:00.004083','0 days 00:00:00.000244',d7_steel-plates-fault,e9_Perceptron,r1,train
0.6,'0 days 00:00:00.004083','0 days 00:00:00.000181',d7_steel-plates-fault,e9_Perceptron,r1,test0
0.6,'0 days 00:00:00.004083','0 days 00:00:00.000183',d7_steel-plates-fault,e9_Perceptron,r1,test1
0.6,'0 days 00:00:00.732137','0 days 00:00:00.115694',d8_segment,e0_ExtraTreesClassifier,r0,train
0.6,'0 days 00:00:00.732137','0 days 00:00:00.058893',d8_segment,e0_ExtraTreesClassifier,r0,test0
0.6,'0 days 00:00:00.732137','0 days 00:00:00.059718',d8_segment,e0_ExtraTreesClassifier,r0,test1
0.6,'0 days 00:00:00.750509','0 days 00:00:00.114614',d8_segment,e0_ExtraTreesClassifier,r1,train
0.6,'0 days 00:00:00.750509','0 days 00:00:00.059706',d8_segment,e0_ExtraTreesClassifier,r1,test0
0.6,'0 days 00:00:00.750509','0 days 00:00:00.060664',d8_segment,e0_ExtraTreesClassifier,r1,test1
0.6,'0 days 00:00:01.306280','0 days 00:00:00.095805',d8_segment,e1_RandomForestClassifier,r0,train
0.6,'0 days 00:00:01.306280','0 days 00:00:00.054422',d8_segment,e1_RandomForestClassifier,r0,test0
0.6,'0 days 00:00:01.306280','0 days 00:00:00.053099',d8_segment,e1_RandomForestClassifier,r0,test1
0.6,'0 days 00:00:01.300099','0 days 00:00:00.095655',d8_segment,e1_RandomForestClassifier,r1,train
0.6,'0 days 00:00:01.300099','0 days 00:00:00.052219',d8_segment,e1_RandomForestClassifier,r1,test0
0.6,'0 days 00:00:01.300099','0 days 00:00:00.056206',d8_segment,e1_RandomForestClassifier,r1,test1
0.6,'0 days 00:00:00.011955','0 days 00:00:00.000265',d8_segment,e2_DecisionTreeClassifier,r0,train
0.6,'0 days 00:00:00.011955','0 days 00:00:00.000217',d8_segment,e2_DecisionTreeClassifier,r0,test0
0.6,'0 days 00:00:00.011955','0 days 00:00:00.000214',d8_segment,e2_DecisionTreeClassifier,r0,test1
0.6,'0 days 00:00:00.011241','0 days 00:00:00.000298',d8_segment,e2_DecisionTreeClassifier,r1,train
0.6,'0 days 00:00:00.011241','0 days 00:00:00.000192',d8_segment,e2_DecisionTreeClassifier,r1,test0
0.6,'0 days 00:00:00.011241','0 days 00:00:00.000183',d8_segment,e2_DecisionTreeClassifier,r1,test1
0.6,'0 days 00:00:00.239554','0 days 00:00:00.022492',d8_segment,e3_AdaBoostClassifier,r0,train
0.6,'0 days 00:00:00.239554','0 days 00:00:00.010369',d8_segment,e3_AdaBoostClassifier,r0,test0
0.6,'0 days 00:00:00.239554','0 days 00:00:00.009987',d8_segment,e3_AdaBoostClassifier,r0,test1
0.6,'0 days 00:00:00.238810','0 days 00:00:00.023334',d8_segment,e3_AdaBoostClassifier,r1,train
0.6,'0 days 00:00:00.238810','0 days 00:00:00.010542',d8_segment,e3_AdaBoostClassifier,r1,test0
0.6,'0 days 00:00:00.238810','0 days 00:00:00.010550',d8_segment,e3_AdaBoostClassifier,r1,test1
0.6,'0 days 00:00:00.002843','0 days 00:00:00.001352',d8_segment,e4_GaussianNB,r0,train
0.6,'0 days 00:00:00.002843','0 days 00:00:00.000672',d8_segment,e4_GaussianNB,r0,test0
0.6,'0 days 00:00:00.002843','0 days 00:00:00.000678',d8_segment,e4_GaussianNB,r0,test1
0.6,'0 days 00:00:00.002753','0 days 00:00:00.001328',d8_segment,e4_GaussianNB,r1,train
0.6,'0 days 00:00:00.002753','0 days 00:00:00.000681',d8_segment,e4_GaussianNB,r1,test0
0.6,'0 days 00:00:00.002753','0 days 00:00:00.000670',d8_segment,e4_GaussianNB,r1,test1
0.6,'0 days 00:00:00.002304','0 days 00:00:00.032371',d8_segment,e5_KNeighborsClassifier,r0,train
0.6,'0 days 00:00:00.002304','0 days 00:00:00.011546',d8_segment,e5_KNeighborsClassifier,r0,test0
0.6,'0 days 00:00:00.002304','0 days 00:00:00.011535',d8_segment,e5_KNeighborsClassifier,r0,test1
0.6,'0 days 00:00:00.002424','0 days 00:00:00.024801',d8_segment,e5_KNeighborsClassifier,r1,train
0.6,'0 days 00:00:00.002424','0 days 00:00:00.009047',d8_segment,e5_KNeighborsClassifier,r1,test0
0.6,'0 days 00:00:00.002424','0 days 00:00:00.008563',d8_segment,e5_KNeighborsClassifier,r1,test1
0.6,'0 days 00:00:00.215161','0 days 00:00:00.093247',d8_segment,e6_SVC,r0,train
0.6,'0 days 00:00:00.215161','0 days 00:00:00.031020',d8_segment,e6_SVC,r0,test0
0.6,'0 days 00:00:00.215161','0 days 00:00:00.033166',d8_segment,e6_SVC,r0,test1
0.6,'0 days 00:00:00.215001','0 days 00:00:00.098468',d8_segment,e6_SVC,r1,train
0.6,'0 days 00:00:00.215001','0 days 00:00:00.031845',d8_segment,e6_SVC,r1,test0
0.6,'0 days 00:00:00.215001','0 days 00:00:00.031420',d8_segment,e6_SVC,r1,test1
0.6,'0 days 00:00:06.908056','0 days 00:00:02.536204',d8_segment,e7_GaussianProcessClassifier,r0,train
0.6,'0 days 00:00:06.908056','0 days 00:00:01.247728',d8_segment,e7_GaussianProcessClassifier,r0,test0
0.6,'0 days 00:00:06.908056','0 days 00:00:01.268018',d8_segment,e7_GaussianProcessClassifier,r0,test1
0.6,'0 days 00:00:07.200667','0 days 00:00:02.508843',d8_segment,e7_GaussianProcessClassifier,r1,train
0.6,'0 days 00:00:07.200667','0 days 00:00:01.284358',d8_segment,e7_GaussianProcessClassifier,r1,test0
0.6,'0 days 00:00:07.200667','0 days 00:00:01.272532',d8_segment,e7_GaussianProcessClassifier,r1,test1
0.6,'0 days 00:00:00.714670','0 days 00:00:00.002667',d8_segment,e8_MLPClassifier,r0,train
0.6,'0 days 00:00:00.714670','0 days 00:00:00.001061',d8_segment,e8_MLPClassifier,r0,test0
0.6,'0 days 00:00:00.714670','0 days 00:00:00.002583',d8_segment,e8_MLPClassifier,r0,test1
0.6,'0 days 00:00:00.483989','0 days 00:00:00.002657',d8_segment,e8_MLPClassifier,r1,train
0.6,'0 days 00:00:00.483989','0 days 00:00:00.001688',d8_segment,e8_MLPClassifier,r1,test0
0.6,'0 days 00:00:00.483989','0 days 00:00:00.001147',d8_segment,e8_MLPClassifier,r1,test1
0.6,'0 days 00:00:00.004939','0 days 00:00:00.000269',d8_segment,e9_Perceptron,r0,train
0.6,'0 days 00:00:00.004939','0 days 00:00:00.000191',d8_segment,e9_Perceptron,r0,test0
0.6,'0 days 00:00:00.004939','0 days 00:00:00.000239',d8_segment,e9_Perceptron,r0,test1
0.6,'0 days 00:00:00.004766','0 days 00:00:00.000262',d8_segment,e9_Perceptron,r1,train
0.6,'0 days 00:00:00.004766','0 days 00:00:00.000189',d8_segment,e9_Perceptron,r1,test0
0.6,'0 days 00:00:00.004766','0 days 00:00:00.000282',d8_segment,e9_Perceptron,r1,test1
0.6,'0 days 00:00:00.445131','0 days 00:00:00.030160',d9_hepatitis,e0_ExtraTreesClassifier,r0,train
0.6,'0 days 00:00:00.445131','0 days 00:00:00.027347',d9_hepatitis,e0_ExtraTreesClassifier,r0,test0
0.6,'0 days 00:00:00.445131','0 days 00:00:00.027266',d9_hepatitis,e0_ExtraTreesClassifier,r0,test1
0.6,'0 days 00:00:00.427665','0 days 00:00:00.027744',d9_hepatitis,e0_ExtraTreesClassifier,r1,train
0.6,'0 days 00:00:00.427665','0 days 00:00:00.027101',d9_hepatitis,e0_ExtraTreesClassifier,r1,test0
0.6,'0 days 00:00:00.427665','0 days 00:00:00.028058',d9_hepatitis,e0_ExtraTreesClassifier,r1,test1
0.6,'0 days 00:00:00.475250','0 days 00:00:00.027843',d9_hepatitis,e1_RandomForestClassifier,r0,train
0.6,'0 days 00:00:00.475250','0 days 00:00:00.027471',d9_hepatitis,e1_RandomForestClassifier,r0,test0
0.6,'0 days 00:00:00.475250','0 days 00:00:00.027101',d9_hepatitis,e1_RandomForestClassifier,r0,test1
0.6,'0 days 00:00:00.475145','0 days 00:00:00.026954',d9_hepatitis,e1_RandomForestClassifier,r1,train
0.6,'0 days 00:00:00.475145','0 days 00:00:00.027189',d9_hepatitis,e1_RandomForestClassifier,r1,test0
0.6,'0 days 00:00:00.475145','0 days 00:00:00.031844',d9_hepatitis,e1_RandomForestClassifier,r1,test1
0.6,'0 days 00:00:00.000503','0 days 00:00:00.000192',d9_hepatitis,e2_DecisionTreeClassifier,r0,train
0.6,'0 days 00:00:00.000503','0 days 00:00:00.000235',d9_hepatitis,e2_DecisionTreeClassifier,r0,test0
0.6,'0 days 00:00:00.000503','0 days 00:00:00.000200',d9_hepatitis,e2_DecisionTreeClassifier,r0,test1
0.6,'0 days 00:00:00.000486','0 days 00:00:00.000187',d9_hepatitis,e2_DecisionTreeClassifier,r1,train
0.6,'0 days 00:00:00.000486','0 days 00:00:00.000209',d9_hepatitis,e2_DecisionTreeClassifier,r1,test0
0.6,'0 days 00:00:00.000486','0 days 00:00:00.000195',d9_hepatitis,e2_DecisionTreeClassifier,r1,test1
0.6,'0 days 00:00:00.051650','0 days 00:00:00.003948',d9_hepatitis,e3_AdaBoostClassifier,r0,train
0.6,'0 days 00:00:00.051650','0 days 00:00:00.003739',d9_hepatitis,e3_AdaBoostClassifier,r0,test0
0.6,'0 days 00:00:00.051650','0 days 00:00:00.003544',d9_hepatitis,e3_AdaBoostClassifier,r0,test1
0.6,'0 days 00:00:00.053228','0 days 00:00:00.003960',d9_hepatitis,e3_AdaBoostClassifier,r1,train
0.6,'0 days 00:00:00.053228','0 days 00:00:00.003900',d9_hepatitis,e3_AdaBoostClassifier,r1,test0
0.6,'0 days 00:00:00.053228','0 days 00:00:00.003576',d9_hepatitis,e3_AdaBoostClassifier,r1,test1
0.6,'0 days 00:00:00.000638','0 days 00:00:00.000283',d9_hepatitis,e4_GaussianNB,r0,train
0.6,'0 days 00:00:00.000638','0 days 00:00:00.000275',d9_hepatitis,e4_GaussianNB,r0,test0
0.6,'0 days 00:00:00.000638','0 days 00:00:00.000259',d9_hepatitis,e4_GaussianNB,r0,test1
0.6,'0 days 00:00:00.000642','0 days 00:00:00.000255',d9_hepatitis,e4_GaussianNB,r1,train
0.6,'0 days 00:00:00.000642','0 days 00:00:00.000296',d9_hepatitis,e4_GaussianNB,r1,test0
0.6,'0 days 00:00:00.000642','0 days 00:00:00.000265',d9_hepatitis,e4_GaussianNB,r1,test1
0.6,'0 days 00:00:00.000524','0 days 00:00:00.000614',d9_hepatitis,e5_KNeighborsClassifier,r0,train
0.6,'0 days 00:00:00.000524','0 days 00:00:00.000576',d9_hepatitis,e5_KNeighborsClassifier,r0,test0
0.6,'0 days 00:00:00.000524','0 days 00:00:00.000577',d9_hepatitis,e5_KNeighborsClassifier,r0,test1
0.6,'0 days 00:00:00.000479','0 days 00:00:00.000634',d9_hepatitis,e5_KNeighborsClassifier,r1,train
0.6,'0 days 00:00:00.000479','0 days 00:00:00.000574',d9_hepatitis,e5_KNeighborsClassifier,r1,test0
0.6,'0 days 00:00:00.000479','0 days 00:00:00.000577',d9_hepatitis,e5_KNeighborsClassifier,r1,test1
0.6,'0 days 00:00:00.000695','0 days 00:00:00.000312',d9_hepatitis,e6_SVC,r0,train
0.6,'0 days 00:00:00.000695','0 days 00:00:00.000317',d9_hepatitis,e6_SVC,r0,test0
0.6,'0 days 00:00:00.000695','0 days 00:00:00.000263',d9_hepatitis,e6_SVC,r0,test1
0.6,'0 days 00:00:00.000695','0 days 00:00:00.000309',d9_hepatitis,e6_SVC,r1,train
0.6,'0 days 00:00:00.000695','0 days 00:00:00.000273',d9_hepatitis,e6_SVC,r1,test0
0.6,'0 days 00:00:00.000695','0 days 00:00:00.000263',d9_hepatitis,e6_SVC,r1,test1
0.6,'0 days 00:00:00.004116','0 days 00:00:00.000464',d9_hepatitis,e7_GaussianProcessClassifier,r0,train
0.6,'0 days 00:00:00.004116','0 days 00:00:00.000460',d9_hepatitis,e7_GaussianProcessClassifier,r0,test0
0.6,'0 days 00:00:00.004116','0 days 00:00:00.000428',d9_hepatitis,e7_GaussianProcessClassifier,r0,test1
0.6,'0 days 00:00:00.004233','0 days 00:00:00.000470',d9_hepatitis,e7_GaussianProcessClassifier,r1,train
0.6,'0 days 00:00:00.004233','0 days 00:00:00.000482',d9_hepatitis,e7_GaussianProcessClassifier,r1,test0
0.6,'0 days 00:00:00.004233','0 days 00:00:00.000374',d9_hepatitis,e7_GaussianProcessClassifier,r1,test1
0.6,'0 days 00:00:00.007467','0 days 00:00:00.000281',d9_hepatitis,e8_MLPClassifier,r0,train
0.6,'0 days 00:00:00.007467','0 days 00:00:00.000295',d9_hepatitis,e8_MLPClassifier,r0,test0
0.6,'0 days 00:00:00.007467','0 days 00:00:00.000281',d9_hepatitis,e8_MLPClassifier,r0,test1
0.6,'0 days 00:00:00.007368','0 days 00:00:00.000269',d9_hepatitis,e8_MLPClassifier,r1,train
0.6,'0 days 00:00:00.007368','0 days 00:00:00.000278',d9_hepatitis,e8_MLPClassifier,r1,test0
0.6,'0 days 00:00:00.007368','0 days 00:00:00.000274',d9_hepatitis,e8_MLPClassifier,r1,test1
0.6,'0 days 00:00:00.000624','0 days 00:00:00.000178',d9_hepatitis,e9_Perceptron,r0,train
0.6,'0 days 00:00:00.000624','0 days 00:00:00.000217',d9_hepatitis,e9_Perceptron,r0,test0
0.6,'0 days 00:00:00.000624','0 days 00:00:00.000199',d9_hepatitis,e9_Perceptron,r0,test1
0.6,'0 days 00:00:00.000546','0 days 00:00:00.000163',d9_hepatitis,e9_Perceptron,r1,train
0.6,'0 days 00:00:00.000546','0 days 00:00:00.000201',d9_hepatitis,e9_Perceptron,r1,test0
0.6,'0 days 00:00:00.000546','0 days 00:00:00.000203',d9_hepatitis,e9_Perceptron,r1,test1
0.6,'0 days 00:00:02.194744','0 days 00:00:00.382348',d10_ringnorm,e0_ExtraTreesClassifier,r0,train
0.6,'0 days 00:00:02.194744','0 days 00:00:00.161506',d10_ringnorm,e0_ExtraTreesClassifier,r0,test0
0.6,'0 days 00:00:02.194744','0 days 00:00:00.161110',d10_ringnorm,e0_ExtraTreesClassifier,r0,test1
0.6,'0 days 00:00:02.137380','0 days 00:00:00.384878',d10_ringnorm,e0_ExtraTreesClassifier,r1,train
0.6,'0 days 00:00:02.137380','0 days 00:00:00.164189',d10_ringnorm,e0_ExtraTreesClassifier,r1,test0
0.6,'0 days 00:00:02.137380','0 days 00:00:00.160458',d10_ringnorm,e0_ExtraTreesClassifier,r1,test1
0.6,'0 days 00:00:11.201874','0 days 00:00:00.303863',d10_ringnorm,e1_RandomForestClassifier,r0,train
0.6,'0 days 00:00:11.201874','0 days 00:00:00.127138',d10_ringnorm,e1_RandomForestClassifier,r0,test0
0.6,'0 days 00:00:11.201874','0 days 00:00:00.129588',d10_ringnorm,e1_RandomForestClassifier,r0,test1
0.6,'0 days 00:00:11.293725','0 days 00:00:00.308956',d10_ringnorm,e1_RandomForestClassifier,r1,train
0.6,'0 days 00:00:11.293725','0 days 00:00:00.126855',d10_ringnorm,e1_RandomForestClassifier,r1,test0
0.6,'0 days 00:00:11.293725','0 days 00:00:00.134925',d10_ringnorm,e1_RandomForestClassifier,r1,test1
0.6,'0 days 00:00:00.181770','0 days 00:00:00.000916',d10_ringnorm,e2_DecisionTreeClassifier,r0,train
0.6,'0 days 00:00:00.181770','0 days 00:00:00.000368',d10_ringnorm,e2_DecisionTreeClassifier,r0,test0
0.6,'0 days 00:00:00.181770','0 days 00:00:00.000370',d10_ringnorm,e2_DecisionTreeClassifier,r0,test1
0.6,'0 days 00:00:00.211242','0 days 00:00:00.001377',d10_ringnorm,e2_DecisionTreeClassifier,r1,train
0.6,'0 days 00:00:00.211242','0 days 00:00:00.000412',d10_ringnorm,e2_DecisionTreeClassifier,r1,test0
0.6,'0 days 00:00:00.211242','0 days 00:00:00.000427',d10_ringnorm,e2_DecisionTreeClassifier,r1,test1
0.6,'0 days 00:00:00.767396','0 days 00:00:00.028661',d10_ringnorm,e3_AdaBoostClassifier,r0,train
0.6,'0 days 00:00:00.767396','0 days 00:00:00.013033',d10_ringnorm,e3_AdaBoostClassifier,r0,test0
0.6,'0 days 00:00:00.767396','0 days 00:00:00.012210',d10_ringnorm,e3_AdaBoostClassifier,r0,test1
0.6,'0 days 00:00:01.839405','0 days 00:00:00.085620',d10_ringnorm,e3_AdaBoostClassifier,r1,train
0.6,'0 days 00:00:01.839405','0 days 00:00:00.045096',d10_ringnorm,e3_AdaBoostClassifier,r1,test0
0.6,'0 days 00:00:01.839405','0 days 00:00:00.033576',d10_ringnorm,e3_AdaBoostClassifier,r1,test1
0.6,'0 days 00:00:00.005655','0 days 00:00:00.001315',d10_ringnorm,e4_GaussianNB,r0,train
0.6,'0 days 00:00:00.005655','0 days 00:00:00.000569',d10_ringnorm,e4_GaussianNB,r0,test0
0.6,'0 days 00:00:00.005655','0 days 00:00:00.000624',d10_ringnorm,e4_GaussianNB,r0,test1
0.6,'0 days 00:00:00.005031','0 days 00:00:00.001213',d10_ringnorm,e4_GaussianNB,r1,train
0.6,'0 days 00:00:00.005031','0 days 00:00:00.000554',d10_ringnorm,e4_GaussianNB,r1,test0
0.6,'0 days 00:00:00.005031','0 days 00:00:00.000976',d10_ringnorm,e4_GaussianNB,r1,test1
0.6,'0 days 00:00:00.007136','0 days 00:00:00.919515',d10_ringnorm,e5_KNeighborsClassifier,r0,train
0.6,'0 days 00:00:00.007136','0 days 00:00:00.308282',d10_ringnorm,e5_KNeighborsClassifier,r0,test0
0.6,'0 days 00:00:00.007136','0 days 00:00:00.305065',d10_ringnorm,e5_KNeighborsClassifier,r0,test1
0.6,'0 days 00:00:00.006567','0 days 00:00:00.948023',d10_ringnorm,e5_KNeighborsClassifier,r1,train
0.6,'0 days 00:00:00.006567','0 days 00:00:00.306625',d10_ringnorm,e5_KNeighborsClassifier,r1,test0
0.6,'0 days 00:00:00.006567','0 days 00:00:00.300936',d10_ringnorm,e5_KNeighborsClassifier,r1,test1
0.6,'0 days 00:00:01.163858','0 days 00:00:00.646513',d10_ringnorm,e6_SVC,r0,train
0.6,'0 days 00:00:01.163858','0 days 00:00:00.219039',d10_ringnorm,e6_SVC,r0,test0
0.6,'0 days 00:00:01.163858','0 days 00:00:00.219753',d10_ringnorm,e6_SVC,r0,test1
0.6,'0 days 00:00:01.164172','0 days 00:00:00.651443',d10_ringnorm,e6_SVC,r1,train
0.6,'0 days 00:00:01.164172','0 days 00:00:00.240019',d10_ringnorm,e6_SVC,r1,test0
0.6,'0 days 00:00:01.164172','0 days 00:00:00.257953',d10_ringnorm,e6_SVC,r1,test1
0.6,'0 days 00:00:20.094958','0 days 00:00:00.926502',d10_ringnorm,e7_GaussianProcessClassifier,r0,train
0.6,'0 days 00:00:20.094958','0 days 00:00:00.288866',d10_ringnorm,e7_GaussianProcessClassifier,r0,test0
0.6,'0 days 00:00:20.094958','0 days 00:00:00.330987',d10_ringnorm,e7_GaussianProcessClassifier,r0,test1
0.6,'0 days 00:00:29.741949','0 days 00:00:01.367227',d10_ringnorm,e7_GaussianProcessClassifier,r1,train
0.6,'0 days 00:00:29.741949','0 days 00:00:00.412225',d10_ringnorm,e7_GaussianProcessClassifier,r1,test0
0.6,'0 days 00:00:29.741949','0 days 00:00:00.401284',d10_ringnorm,e7_GaussianProcessClassifier,r1,test1
0.6,'0 days 00:00:03.323941','0 days 00:00:00.006738',d10_ringnorm,e8_MLPClassifier,r0,train
0.6,'0 days 00:00:03.323941','0 days 00:00:00.001838',d10_ringnorm,e8_MLPClassifier,r0,test0
0.6,'0 days 00:00:03.323941','0 days 00:00:00.002137',d10_ringnorm,e8_MLPClassifier,r0,test1
0.6,'0 days 00:00:01.155352','0 days 00:00:00.006790',d10_ringnorm,e8_MLPClassifier,r1,train
0.6,'0 days 00:00:01.155352','0 days 00:00:00.001870',d10_ringnorm,e8_MLPClassifier,r1,test0
0.6,'0 days 00:00:01.155352','0 days 00:00:00.002320',d10_ringnorm,e8_MLPClassifier,r1,test1
0.6,'0 days 00:00:00.004418','0 days 00:00:00.000289',d10_ringnorm,e9_Perceptron,r0,train
0.6,'0 days 00:00:00.004418','0 days 00:00:00.000225',d10_ringnorm,e9_Perceptron,r0,test0
0.6,'0 days 00:00:00.004418','0 days 00:00:00.000475',d10_ringnorm,e9_Perceptron,r0,test1
0.6,'0 days 00:00:00.004203','0 days 00:00:00.000277',d10_ringnorm,e9_Perceptron,r1,train
0.6,'0 days 00:00:00.004203','0 days 00:00:00.000226',d10_ringnorm,e9_Perceptron,r1,test0
0.6,'0 days 00:00:00.004203','0 days 00:00:00.000456',d10_ringnorm,e9_Perceptron,r1,test1
0.6,'0 days 00:00:00.642100','0 days 00:00:00.071096',d11_credit-g,e0_ExtraTreesClassifier,r0,train
0.6,'0 days 00:00:00.642100','0 days 00:00:00.042418',d11_credit-g,e0_ExtraTreesClassifier,r0,test0
0.6,'0 days 00:00:00.642100','0 days 00:00:00.041928',d11_credit-g,e0_ExtraTreesClassifier,r0,test1
0.6,'0 days 00:00:00.625356','0 days 00:00:00.067381',d11_credit-g,e0_ExtraTreesClassifier,r1,train
0.6,'0 days 00:00:00.625356','0 days 00:00:00.042081',d11_credit-g,e0_ExtraTreesClassifier,r1,test0
0.6,'0 days 00:00:00.625356','0 days 00:00:00.042085',d11_credit-g,e0_ExtraTreesClassifier,r1,test1
0.6,'0 days 00:00:00.808712','0 days 00:00:00.067412',d11_credit-g,e1_RandomForestClassifier,r0,train
0.6,'0 days 00:00:00.808712','0 days 00:00:00.049510',d11_credit-g,e1_RandomForestClassifier,r0,test0
0.6,'0 days 00:00:00.808712','0 days 00:00:00.046602',d11_credit-g,e1_RandomForestClassifier,r0,test1
0.6,'0 days 00:00:00.736766','0 days 00:00:00.059481',d11_credit-g,e1_RandomForestClassifier,r1,train
0.6,'0 days 00:00:00.736766','0 days 00:00:00.038406',d11_credit-g,e1_RandomForestClassifier,r1,test0
0.6,'0 days 00:00:00.736766','0 days 00:00:00.038580',d11_credit-g,e1_RandomForestClassifier,r1,test1
0.6,'0 days 00:00:00.002657','0 days 00:00:00.000246',d11_credit-g,e2_DecisionTreeClassifier,r0,train
0.6,'0 days 00:00:00.002657','0 days 00:00:00.000306',d11_credit-g,e2_DecisionTreeClassifier,r0,test0
0.6,'0 days 00:00:00.002657','0 days 00:00:00.000435',d11_credit-g,e2_DecisionTreeClassifier,r0,test1
