mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.001910400390625,0.0004218578338623047,0.69921875,0.8271491750748126,entropy,40,0.25,35,0.0001,3,12345,best,1293,0.7532467532467533,0.8159609120521173,0.6818181818181818,0.8241042345276873,0.7207792207792207,0.8436482084690554,0.6601307189542484,0.8195121951219512,0.6797385620915033,0.832520325203252,4.6118165536050485e-05,1.3071427701233373e-05,0.03345492723273592,0.009938206194756884
0.001144742965698242,0.0004071235656738281,0.6770833333333334,0.7001949100924234,entropy,5,0.25,30,7,4,12345,random,1613,0.6363636363636364,0.6986970684039088,0.6818181818181818,0.7003257328990228,0.6753246753246753,0.7003257328990228,0.7189542483660131,0.7073170731707317,0.673202614379085,0.6943089430894309,1.3206409484999531e-05,3.7260483924076657e-06,0.026265247463714024,0.004186826325789959
0.0012773990631103516,0.0004730224609375,0.6614583333333334,0.6699160509520404,gini,20,0.33,30,0.05,3,12345,random,1892,0.6493506493506493,0.6514657980456026,0.6688311688311688,0.6547231270358306,0.6688311688311688,0.6856677524429967,0.6862745098039216,0.6943089430894309,0.6339869281045751,0.6634146341463415,3.999563868464646e-05,4.1788458958654014e-05,0.018006362319877636,0.01706830089143759
0.0021444320678710937,0.0004562854766845703,0.7200520833333334,0.8453796244802838,entropy,30,0.25,45,1,3,12345,best,814,0.7727272727272727,0.8452768729641694,0.7467532467532467,0.8420195439739414,0.7272727272727273,0.8550488599348535,0.6797385620915033,0.8390243902439024,0.673202614379085,0.8455284552845529,6.465876700156583e-05,1.9662465646585254e-05,0.038351308188503644,0.005388988141880562
0.001922941207885742,0.0004150867462158203,0.7395833333333334,0.8636047774158524,gini,20,0.5,30,0.0001,0.001,12345,best,267,0.7727272727272727,0.8517915309446255,0.7597402597402597,0.8615635179153095,0.7207792207792207,0.8713355048859935,0.7516339869281046,0.8764227642276423,0.6928104575163399,0.8569105691056911,1.3408030065074656e-05,3.5459504017979063e-06,0.028938085189818896,0.009084017729652012
0.0011924266815185546,0.00042133331298828126,0.6770833333333334,0.6861963401392971,entropy,13,0.5,45,0.05,0.05,12345,random,1613,0.6818181818181818,0.6856677524429967,0.7077922077922078,0.6758957654723127,0.6363636363636364,0.6921824104234527,0.6862745098039216,0.6813008130081301,0.673202614379085,0.6959349593495935,6.36863465721813e-05,1.6867773268251327e-05,0.023364625065545094,0.007225249765714666
0.0012983322143554688,0.00044727325439453125,0.6940104166666666,0.7418632981118085,entropy,17,0.33,50,0.005,3,12345,random,1355,0.6623376623376623,0.744299674267101,0.7532467532467533,0.754071661237785,0.7272727272727273,0.7312703583061889,0.6797385620915033,0.7284552845528456,0.6470588235294118,0.751219512195122,5.868557940094035e-05,2.2670585699797915e-05,0.040079548069361016,0.010339284329985196
0.001696014404296875,0.0004153728485107422,0.7018229166666666,0.8613294139456051,gini,25,log2,50,5,0.001,12345,best,1235,0.7142857142857143,0.8534201954397395,0.7077922077922078,0.8631921824104235,0.7467532467532467,0.8713355048859935,0.6274509803921569,0.8569105691056911,0.7124183006535948,0.8617886178861789,3.1249973457295355e-05,3.901332315269997e-06,0.03959001154670744,0.0060972872265073145
0.0019580841064453123,0.0004508495330810547,0.7005208333333334,0.8173846031619926,entropy,,sqrt,35,5,0.005,12345,best,1255,0.7077922077922078,0.7915309446254072,0.7077922077922078,0.8273615635179153,0.7012987012987013,0.8387622149837134,0.7189542483660131,0.816260162601626,0.6666666666666666,0.8130081300813008,0.0001064815277128827,1.736040917720559e-05,0.01781414560706807,0.015782088379362246
0.0012857437133789063,0.0004268646240234375,0.6979166666666666,0.7337104419904134,entropy,30,0.5,20,3,0.05,12345,random,1304,0.6883116883116883,0.7035830618892508,0.7142857142857143,0.6970684039087948,0.7012987012987013,0.758957654723127,0.6928104575163399,0.7544715447154472,0.6928104575163399,0.7544715447154472,5.888859752169434e-05,2.204855007745763e-05,0.00921466596385947,0.027385275277142743
0.0018582820892333984,0.0004153251647949219,0.7239583333333334,0.8326845157702392,entropy,40,0.25,45,7,2,12345,best,713,0.7727272727272727,0.8289902280130294,0.7142857142857143,0.8469055374592834,0.7272727272727273,0.8289902280130294,0.6797385620915033,0.8178861788617886,0.7254901960784313,0.8406504065040651,3.0406885263075407e-05,1.7324354290566396e-06,0.029797676464233695,0.010119082689509675
0.0011209487915039063,0.00040354728698730467,0.6614583333333334,0.6699160509520404,gini,15,sqrt,35,0.05,0.05,12345,random,1892,0.6493506493506493,0.6514657980456026,0.6688311688311688,0.6547231270358306,0.6688311688311688,0.6856677524429967,0.6862745098039216,0.6943089430894309,0.6339869281045751,0.6634146341463415,8.194942878319105e-06,4.499988837205516e-06,0.018006362319877636,0.01706830089143759
0.0023087978363037108,0.0004135608673095703,0.74609375,0.7975244299674268,entropy,25,0.5,15,5,5,12345,best,138,0.7792207792207793,0.7931596091205212,0.7922077922077922,0.8029315960912052,0.7272727272727273,0.7915309446254072,0.738562091503268,0.8,0.6928104575163399,0.8,5.006322384735346e-05,3.4701166913338188e-06,0.03597770752549777,0.004392445037403935
0.0016133785247802734,0.00041146278381347655,0.7317708333333334,0.7652991181377612,entropy,,0.33,10,3,0.01,12345,best,439,0.7467532467532467,0.752442996742671,0.7857142857142857,0.760586319218241,0.7272727272727273,0.7817589576547231,0.7124183006535948,0.759349593495935,0.6862745098039216,0.7723577235772358,4.280207839753525e-05,2.2130587360138497e-06,0.03345954043687626,0.010427247020370668
0.0011603355407714844,0.0004107952117919922,0.71875,0.720050846111067,gini,20,0.25,30,5,0.05,12345,random,858,0.6818181818181818,0.6872964169381107,0.7792207792207793,0.739413680781759,0.7662337662337663,0.7296416938110749,0.6862745098039216,0.6861788617886179,0.6797385620915033,0.7577235772357723,1.9292409499076166e-05,3.477970605623335e-06,0.04440903917341766,0.02865764243223817
0.0011728286743164062,0.00040926933288574217,0.6731770833333334,0.735029262996213,entropy,,0.33,30,0.001,4,12345,random,1722,0.6818181818181818,0.742671009771987,0.6558441558441559,0.7133550488599348,0.6818181818181818,0.758957654723127,0.6862745098039216,0.7333333333333333,0.6601307189542484,0.7268292682926829,3.0363109185311478e-05,4.8195948671315295e-06,0.012580572745031052,0.015302626398146803
0.0020174503326416014,0.00041823387145996095,0.7317708333333334,0.8398469320198089,gini,13,0.5,45,0.001,0.05,12345,best,439,0.7467532467532467,0.8469055374592834,0.7207792207792207,0.8322475570032574,0.7207792207792207,0.8501628664495114,0.7320261437908496,0.8471544715447155,0.738562091503268,0.8227642276422764,4.576181140587345e-05,3.2001422377705606e-06,0.01013235976863835,0.010575555184561505
0.001875448226928711,0.0004167079925537109,0.7239583333333334,0.8326845157702392,entropy,15,0.25,45,0.01,0.001,12345,best,713,0.7727272727272727,0.8289902280130294,0.7142857142857143,0.8469055374592834,0.7272727272727273,0.8289902280130294,0.6797385620915033,0.8178861788617886,0.7254901960784313,0.8406504065040651,3.191084612509566e-05,2.091571063943988e-06,0.029797676464233695,0.010119082689509675
0.0021792888641357423,0.00042481422424316405,0.7526041666666666,0.8030581817218824,gini,30,,10,0.01,0.001,12345,best,67,0.7922077922077922,0.7947882736156352,0.7792207792207793,0.7980456026058632,0.7207792207792207,0.8110749185667753,0.7254901960784313,0.8032520325203252,0.7450980392156863,0.808130081300813,4.642092391043795e-05,2.0308673143105543e-05,0.02858916890211403,0.006058830623003104
0.0014863967895507812,0.00041961669921875,0.7200520833333334,0.7457630889012472,entropy,,sqrt,5,3,0.01,12345,best,814,0.7467532467532467,0.739413680781759,0.7662337662337663,0.7345276872964169,0.6818181818181818,0.747557003257329,0.7189542483660131,0.7463414634146341,0.6862745098039216,0.7609756097560976,6.273310682348736e-05,1.643670895166208e-05,0.03303457881871884,0.008961279699279508
0.002115964889526367,0.0004122734069824219,0.7252604166666666,0.7685559174809989,entropy,17,0.5,10,0.005,0.005,12345,best,677,0.7727272727272727,0.7850162866449512,0.7987012987012987,0.7671009771986971,0.6818181818181818,0.757328990228013,0.7058823529411765,0.7495934959349594,0.6666666666666666,0.7837398373983739,2.403467411535e-05,3.3324060839950844e-06,0.05167703592218831,0.014065769475783781
0.001213836669921875,0.0004100799560546875,0.6940104166666666,0.7213527184131776,entropy,17,sqrt,40,5,0.01,12345,random,1355,0.6363636363636364,0.7361563517915309,0.6753246753246753,0.6970684039087948,0.7272727272727273,0.7263843648208469,0.738562091503268,0.7300813008130081,0.6928104575163399,0.7170731707317073,1.5980377650021656e-05,4.26762596802987e-06,0.03679583318971096,0.013628614286044612
